Comment[cptac accession number]	Comment[data file]	Comment[Associated file URI]	Comment[instrument]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[cleavage agent details]	Material Type	Description	Comment[Label]	Comment[fragment mass tolerance]	Comment[precursor mass tolerance]
S049	20180120_HF_ZHW_total_liver17_F29.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F29.raw										
S049	20180120_HF_ZHW_total_liver17_F30.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F30.raw										
S049	20180120_HF_ZHW_total_liver17_F31.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F31.raw										
S049	20180120_HF_ZHW_total_liver17_F32.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F32.raw										
S049	20180120_HF_ZHW_total_liver17_F33.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F33.raw										
S049	20180120_HF_ZHW_total_liver17_F34.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F34.raw										
S049	20180120_HF_ZHW_total_liver17_F35.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F35.raw										
S049	20180120_HF_ZHW_total_liver17_F36.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F36.raw										
S049	20180120_HF_ZHW_total_liver17_F37.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F37.raw										
S049	20180120_HF_ZHW_total_liver17_F38.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F38.raw										
S049	20180120_HF_ZHW_total_liver17_F39.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F39.raw										
S049	20180120_HF_ZHW_total_liver17_F40.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F40.raw										
S049	20180120_HF_ZHW_total_liver17_F41.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F41.raw										
S049	20180120_HF_ZHW_total_liver17_F42.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F42.raw										
S049	20180120_HF_ZHW_total_liver17_F43.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F43.raw										
S049	20180120_HF_ZHW_total_liver17_F44.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F44.raw										
S049	20180120_HF_ZHW_total_liver17_F45.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F45.raw										
S049	20180120_HF_ZHW_total_liver17_F46.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F46.raw										
S049	20180120_HF_ZHW_total_liver17_F47.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F47.raw										
S049	20180120_HF_ZHW_total_liver17_F48.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver17_Proteome/liver17_Proteome_raw/20180120_HF_ZHW_total_liver17_F48.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F01.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F02.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F03.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F04.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F05.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F06.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F07.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F08.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F09.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F10.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F11.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F12.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F13.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F14.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F15.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F16.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F17.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F18.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F19.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F20.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F21.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F22.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F23.raw										
S049	20180515_fusion_zhw_TMT11_liver18_pho_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Phosphoproteome/liver18_Phosphoproteome_raw/20180515_fusion_zhw_TMT11_liver18_pho_F24.raw										
S049	20180126_HF_ZHW_total_liver18_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F01.raw										
S049	20180126_HF_ZHW_total_liver18_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F02.raw										
S049	20180126_HF_ZHW_total_liver18_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F03.raw										
S049	20180126_HF_ZHW_total_liver18_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F04.raw										
S049	20180126_HF_ZHW_total_liver18_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F05.raw										
S049	20180126_HF_ZHW_total_liver18_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F06.raw										
S049	20180126_HF_ZHW_total_liver18_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F07.raw										
S049	20180126_HF_ZHW_total_liver18_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F08.raw										
S049	20180126_HF_ZHW_total_liver18_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F09.raw										
S049	20180126_HF_ZHW_total_liver18_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F10.raw										
S049	20180126_HF_ZHW_total_liver18_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F11.raw										
S049	20180126_HF_ZHW_total_liver18_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F12.raw										
S049	20180126_HF_ZHW_total_liver18_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F13.raw										
S049	20180126_HF_ZHW_total_liver18_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F14.raw										
S049	20180126_HF_ZHW_total_liver18_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F15.raw										
S049	20180126_HF_ZHW_total_liver18_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F16.raw										
S049	20180126_HF_ZHW_total_liver18_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F17.raw										
S049	20180126_HF_ZHW_total_liver18_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F18.raw										
S049	20180126_HF_ZHW_total_liver18_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F19.raw										
S049	20180126_HF_ZHW_total_liver18_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F20.raw										
S049	20180126_HF_ZHW_total_liver18_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F21.raw										
S049	20180126_HF_ZHW_total_liver18_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F22.raw										
S049	20180126_HF_ZHW_total_liver18_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F23.raw										
S049	20180126_HF_ZHW_total_liver18_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F24.raw										
S049	20180126_HF_ZHW_total_liver18_F25.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F25.raw										
S049	20180126_HF_ZHW_total_liver18_F26.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F26.raw										
S049	20180126_HF_ZHW_total_liver18_F27.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F27.raw										
S049	20180126_HF_ZHW_total_liver18_F28.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F28.raw										
S049	20180126_HF_ZHW_total_liver18_F29.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F29.raw										
S049	20180126_HF_ZHW_total_liver18_F30.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F30.raw										
S049	20180126_HF_ZHW_total_liver18_F31.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F31.raw										
S049	20180126_HF_ZHW_total_liver18_F32.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F32.raw										
S049	20180126_HF_ZHW_total_liver18_F33.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F33.raw										
S049	20180126_HF_ZHW_total_liver18_F34.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F34.raw										
S049	20180126_HF_ZHW_total_liver18_F35.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F35.raw										
S049	20180126_HF_ZHW_total_liver18_F36.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F36.raw										
S049	20180126_HF_ZHW_total_liver18_F37.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F37.raw										
S049	20180126_HF_ZHW_total_liver18_F38.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F38.raw										
S049	20180126_HF_ZHW_total_liver18_F39.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F39.raw										
S049	20180126_HF_ZHW_total_liver18_F40.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F40.raw										
S049	20180126_HF_ZHW_total_liver18_F41.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F41.raw										
S049	20180126_HF_ZHW_total_liver18_F42.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F42.raw										
S049	20180126_HF_ZHW_total_liver18_F43.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F43.raw										
S049	20180126_HF_ZHW_total_liver18_F44.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F44.raw										
S049	20180126_HF_ZHW_total_liver18_F45.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F45.raw										
S049	20180126_HF_ZHW_total_liver18_F46.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F46.raw										
S049	20180126_HF_ZHW_total_liver18_F47.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F47.raw										
S049	20180126_HF_ZHW_total_liver18_F48.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver18_Proteome/liver18_Proteome_raw/20180126_HF_ZHW_total_liver18_F48.raw										
S049	20180517_fusion_zhw_TMT11_liver19_pho_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver19_Phosphoproteome/liver19_Phosphoproteome_raw/20180517_fusion_zhw_TMT11_liver19_pho_F01.raw										
